Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
1.0609723,-15.005696,32.702168,0.048276618,-0.028549073,0.7139101,33.115192,-1.659534,-22.704268,-17.55483,39.565464,0.004686021,0.315211,2.9496346,12.413147,28.597876,803.6431,1429.7052,-14.382397,1715.3085,940.24835,-22.721716,2948.843,534.2934,-30.567125
0.86061764,-13.58831,27.06829,0.042463675,-0.029898362,0.7887226,29.24053,4.112592,-19.311768,-13.32552,38.71397,0.0054477924,0.20675947,1.3563284,10.438464,20.968023,662.6519,1581.3654,-17.813787,1677.3134,1577.632,-25.813948,2506.3174,870.33136,-29.750956
0.6946325,-13.637977,22.583397,0.03572049,-0.029627694,0.6862619,22.690187,13.16022,-14.240294,-9.842062,37.822002,0.0054477924,0.20675947,0.40682426,6.089687,13.806033,495.33878,1680.1289,-21.782318,1541.8456,1711.7457,-26.912497,2469.7532,947.78687,-30.77688
0.6434882,-13.171044,17.710001,0.0023416567,-0.027655102,0.47180113,15.16027,20.470642,-11.948006,-6.3390923,37.607273,0.04090241,0.56281805,-1.6069698,1.7047678,10.11695,288.74716,1725.6527,0.0,1378.5521,1800.8955,-25.93139,2265.7996,1015.5125,-30.638979
0.65012246,-12.498036,17.036047,-0.016418243,-0.025244279,0.33318722,8.957791,24.84146,-9.599421,-0.6230933,37.499657,0.058629718,0.74084735,-3.0923553,0.44573212,10.01049,276.9053,1471.0702,0.0,1320.4027,1067.0542,-83.73733,2566.449,697.2421,-88.444916
0.66435146,-9.287133,13.607142,-0.0103452755,-0.021641454,0.22769032,3.7131712,25.569471,-11.211392,0.31601667,0.0,0.0,0.0,0.0,0.0,0.0,313.00107,1299.8381,-201.0,1342.5477,978.4668,-142.31734,2472.4778,494.19315,-144.63939
0.65998024,-5.1523023,8.710346,-0.011988677,-0.016248446,0.22350974,-1.601696,27.227709,-9.664321,1.679783,0.0,0.0,0.0,0.0,0.0,0.0,670.7365,1025.1254,-201.0,1729.9027,613.5984,-201.0,2786.7898,378.49588,-201.0
0.66022676,-2.8567107,5.777735,-0.011786434,-0.009040645,0.18340774,-5.028915,29.080317,-6.2448936,3.1391404,0.0,0.0,0.0,0.0,0.0,0.0,959.1533,977.55664,-201.0,2011.9313,452.20316,-201.0,3074.9646,369.77295,-201.0
0.6433725,-0.28471032,3.765892,-0.021147555,-0.0061670416,0.18802397,-8.653072,29.247534,-5.2511253,6.9873385,0.0,0.0,0.0,0.0,0.0,0.0,966.0683,1018.608,-201.0,2014.3295,383.38907,-201.0,3027.5437,428.4764,-201.0
0.5741988,-2.0915794,6.9887257,-0.019776804,-0.0031029403,0.17893268,-7.373097,28.004837,-5.3631845,7.2582417,0.0,0.0,0.0,0.0,0.0,0.0,594.0265,1330.4963,-201.0,1618.5386,667.0307,-139.91164,2765.778,396.24088,-139.0463
0.4505514,-3.8320475,10.5919485,-0.0126234405,-0.004227119,0.16049482,-4.4847517,25.149775,-7.605803,7.3757415,13.174262,0.0,0.0,-4.833912,5.2294035,11.656248,301.9097,1478.6094,0.0,1301.6655,898.8096,-79.252556,2451.7063,413.0153,-76.7788
0.31987,-8.687584,14.734482,-0.040399995,-0.0045439824,0.109189056,0.9235945,24.462797,-6.079889,10.390251,13.730033,0.0,0.0,-5.8917584,2.069937,10.473133,299.1769,1429.5099,-14.280764,1320.766,922.92975,-18.920387,2444.9998,573.62964,-14.767877
0.23121428,-9.676646,16.132275,-0.043744285,-0.0053334213,0.09001073,2.7266788,22.018402,-4.301562,16.50116,14.0271225,0.0,0.0,-6.2012224,-0.7410238,9.516342,332.65854,1317.1188,-76.52051,1367.626,838.39154,-80.00875,2357.0632,730.03253,-76.72158
0.18856223,-11.269543,17.565554,-0.04613842,-0.006693382,0.06530959,4.4660873,23.174217,-1.6356148,18.248566,0.0,0.0,0.0,0.0,0.0,0.0,322.22693,1252.9019,-138.64642,1391.2313,743.6706,-140.66783,2370.351,717.80963,-138.98907
0.15643266,-12.906143,20.79844,-0.029075494,-0.008521184,0.047093004,5.4653,25.441795,0.6898996,20.644457,0.0,0.0,0.0,0.0,0.0,0.0,278.63614,1348.256,-201.0,1397.433,759.8257,-145.34428,2350.805,739.5869,-142.05197
0.13610853,-17.106855,26.023026,-0.040302325,-0.010549776,0.042216953,7.5143394,28.743296,4.400671,20.277624,40.568855,0.0,1.1731683,7.585906,22.06074,16.0057,330.3744,1259.83,0.0,1453.1978,820.5288,-88.9963,2398.9377,657.628,-82.731544
0.16216503,-18.355997,26.641167,-0.03780288,-0.013450605,0.07623536,10.10277,28.45107,9.51608,15.962602,40.523304,0.016853005,1.4298668,8.279401,22.64144,16.25156,327.5474,1312.7894,0.0,1521.6865,864.5762,-32.264465,2496.6033,1203.5643,-22.870806
0.2837238,-18.885057,26.965317,0.009877804,-0.021599015,0.2351011,15.820071,21.495771,17.062252,3.651564,40.438885,0.029077753,1.4002281,9.883523,24.041155,16.229292,358.55423,1259.5275,0.0,1613.4159,958.0176,-31.38471,2439.7705,1349.5494,-20.999573
0.48642287,-16.916014,22.926544,0.042279366,-0.03381272,0.35099086,21.134636,12.423069,22.84986,-11.403285,40.302273,0.033064697,1.9362007,11.367165,25.255959,16.37729,375.8241,1164.1191,0.0,1674.9658,850.594,-32.423676,2404.4585,1641.8588,-19.459198
0.6754679,-15.199574,19.556551,0.049339812,-0.040033415,0.40558156,23.561785,3.9122875,30.711563,-21.660925,40.17236,0.033888005,1.4489928,12.130787,25.794622,16.97993,398.48788,1049.5383,0.0,1707.2877,706.5974,-32.672054,2371.8928,1203.0892,-18.214846
0.7762734,-13.1020975,15.715638,0.018829146,-0.040828254,0.30502775,22.309387,2.0245464,34.985126,-26.833176,40.057926,0.018387692,1.3344916,11.513855,31.349012,19.29116,401.3068,951.50446,0.0,1693.4476,412.20944,-34.78983,2537.0828,1145.6486,-18.01947
0.801866,-12.806591,14.209904,0.0064181476,-0.04289141,0.25608468,20.99803,3.9989414,36.894547,-30.725454,39.97978,0.0067266836,0.46374944,9.428348,29.262955,23.324295,407.46802,907.63055,0.0,1712.5479,309.9377,-29.952362,2694.445,1201.5499,-18.91574
0.839063,-13.524634,15.173589,0.012402796,-0.04433201,0.2895477,20.09971,4.29561,32.218964,-31.79521,39.93768,0.0046034795,0.51885456,6.76342,27.512503,23.848017,406.97775,866.844,0.0,1688.226,292.7719,-28.698507,2682.9421,1170.3043,-17.536142
0.9024938,-13.494016,16.484152,0.03288918,-0.044179443,0.36735114,19.42322,-1.2825073,20.830294,-31.910479,39.829426,0.005262653,0.54217297,5.0821996,20.253326,24.344172,376.82846,951.3796,0.0,1620.2213,439.46445,-24.465963,2598.0857,1124.4865,-20.076294
0.939312,-13.566718,18.536146,0.06499381,-0.039328124,0.42140162,22.041563,-8.612091,12.80226,-27.692017,39.35973,0.009206816,0.93325347,5.9083977,18.71789,18.756178,359.47778,1035.9076,0.0,1529.8867,588.3415,-25.717964,2513.327,813.593,-19.116274
0.90296406,-13.248599,18.902887,0.079537906,-0.031195834,0.5809738,24.903479,-11.776383,13.8485365,-26.077024,38.90213,0.033206567,0.77442974,7.9047914,13.839494,14.605148,343.69156,1138.1367,0.0,1449.5922,762.65643,-25.441889,2430.4924,726.97723,-20.81533
0.82582545,-13.483438,19.419657,0.065742366,-0.027809871,0.56909984,27.997633,-8.791751,22.985014,-28.766325,38.526245,0.038914282,0.9518811,8.671615,6.012715,8.641263,554.5769,1195.7848,0.0,1714.2764,659.8369,-26.708923,2722.328,755.37305,-18.733383
0.7670948,-12.205185,18.193262,0.031909984,-0.022751026,0.5011013,26.95871,-6.057913,33.00217,-33.22203,38.51382,0.035857733,0.5778398,7.737696,-1.9458956,6.560882,741.122,1127.4275,-6.3362136,1962.2094,457.40366,-29.85724,2962.5725,810.35626,-19.525629
0.79202,-10.82512,18.415676,0.015123069,-0.026916578,0.34836936,27.684618,-4.826163,30.42878,-41.583195,38.492783,0.012046722,0.6150276,6.265058,-4.262755,8.432696,928.6426,1037.03,-6.466398,2286.0364,235.52165,-28.37236,3283.925,820.626,-20.812996
0.85662204,-9.009018,18.031937,0.0097998595,-0.026911361,0.35939893,29.90927,-8.080119,23.946123,-47.00336,38.842148,0.005405169,0.3827606,5.985411,-2.659598,14.327115,701.22363,1145.6064,-6.0608864,1874.7896,444.38367,-24.086134,3030.5508,562.2447,-22.985807
0.9140908,-8.4342575,18.622957,0.0153646385,-0.02848989,0.4270554,33.41328,-10.806386,12.322178,-52.31833,39.208035,0.0085839,0.60498244,6.226742,1.186464,21.496817,524.5901,1213.1973,0.0,1529.57,672.63824,-17.869307,2786.0557,361.7701,-25.216888
0.93358976,-9.25792,20.55449,0.021940395,-0.023658248,0.465201,36.27062,-14.7079115,6.0271034,-50.683487,39.560215,0.012438332,0.7893951,6.5197806,3.941676,26.024206,351.45688,1374.7197,0.0,1147.7269,984.7349,-15.180451,2520.4648,352.3793,-26.607069
0.85352093,-11.495888,23.983618,0.017787714,-0.026729124,0.45376492,38.114227,-11.752231,-0.71176034,-42.317146,39.480316,0.01846685,1.0052681,6.4805255,5.0148754,26.33107,387.0901,1398.4336,0.0,1198.6937,1083.8627,-15.305313,2587.921,1007.758,-27.960854
0.73151916,-11.880684,24.91833,0.012202594,-0.026462818,0.5056152,33.818707,-5.933539,-1.9247917,-31.566216,39.35812,0.020118458,1.250574,7.0936074,3.0900116,25.648726,382.97534,1373.251,0.0,1237.9058,1058.9801,-20.230543,2604.5735,1011.86066,-31.635925
0.5673933,-12.453987,23.537977,0.004539723,-0.027056022,0.4492588,27.683815,2.4073527,0.82635736,-25.536385,39.043148,0.021885311,1.651228,7.9440284,4.870605,22.41926,326.82278,1496.2789,0.0,1194.2428,1114.4473,-22.581484,2531.3816,938.9949,-33.100822
0.45681182,-13.92732,25.089933,0.0029820453,-0.020495437,0.39693072,25.424753,6.7541566,4.4280753,-22.630615,38.768467,0.016421394,1.6760648,8.127873,4.4373784,19.75728,550.94916,1280.3802,0.0,1573.767,904.34576,-26.401466,2739.6199,452.27747,-32.40607
0.39322767,-16.015333,28.182632,-0.00038967282,-0.016926195,0.24742551,28.670527,8.89025,2.655039,-22.380957,38.77441,0.012067724,1.343362,6.3835483,4.039411,16.535719,523.26416,1448.902,-16.681889,1512.8627,976.5085,-23.711916,2730.714,545.22705,-27.594374
0.32883117,-16.828127,30.088503,-0.01610235,-0.016262785,0.19697106,33.667446,9.1978,-0.73986524,-17.959084,38.83821,0.008741823,1.2629741,5.215957,-0.29307207,12.57993,563.76733,1372.5983,0.0,1525.8965,918.50934,-23.243158,2774.4812,625.133,-23.66275
0.27295345,-14.803626,26.571417,-0.035168175,-0.014412773,0.16611053,31.537912,7.082827,-3.4229405,-15.452794,38.981808,0.014118246,1.5465702,5.9744325,-1.1279482,8.368934,377.22055,1382.2725,0.0,1166.3737,1082.1552,-24.73491,2451.759,586.76556,-22.96872
0.27470562,-12.347969,20.558119,-0.031730436,-0.014785536,0.17429477,27.505814,4.2168317,1.368383,-9.77452,39.211597,0.015242848,1.8283429,8.16386,4.3051834,10.125539,576.258,1256.3679,-26.566923,1458.8407,943.7928,-31.285538,2623.5264,634.41376,-28.221628
0.30213776,-13.438128,19.629358,-0.021146467,-0.018669844,0.1785777,24.209108,4.7397666,8.661793,-4.863518,39.850765,0.04086577,1.953936,9.731885,8.291791,15.690811,505.18478,1348.6976,-26.566923,1529.2069,1066.875,-38.96503,2510.6633,751.23755,-35.198387
0.3440071,-17.639181,23.150076,-0.0011381397,-0.024233097,0.21523404,25.246855,9.176141,16.917038,-1.0774902,40.56428,0.062092245,1.9798926,10.331953,11.2447,22.763962,630.9871,1453.3229,0.0,1828.2426,898.19196,-44.85747,2693.0642,1076.0605,-41.902832
0.38934758,-25.64479,33.33653,0.006212784,-0.031450067,0.49442875,30.748804,15.071155,18.466318,-5.4746823,41.055256,0.087704815,2.1728635,10.526119,10.262017,22.096457,597.76337,1420.5333,-32.4961,1853.4146,971.1474,-48.94225,2665.746,1066.3124,-43.28197
0.46060887,-29.375107,39.035023,0.013280854,-0.031704318,0.6134091,33.591137,17.072458,15.271619,-11.688538,41.49287,0.087704815,2.1728635,10.639937,8.685226,23.765482,824.3935,1194.1615,-33.106644,2078.6936,776.5588,-53.48109,2935.7031,901.48535,-48.1869
0.5498234,-32.211243,42.062286,0.023716584,-0.029624067,0.87947017,35.63507,18.149673,12.995736,-15.382001,41.91984,0.07418606,2.0991986,10.973371,5.9641204,22.38427,785.96735,1299.6626,-31.554886,1902.0459,935.05536,-49.80873,2968.845,465.95285,-48.51146
0.57012415,-30.820261,39.96993,0.022223122,-0.022880925,0.8940215,34.0967,17.056536,13.666664,-11.955727,42.24539,0.053880725,1.8542666,10.752038,5.3633027,23.426788,642.2249,1347.6074,-29.99263,1688.6984,951.1194,-44.486862,2900.4844,1029.8262,-49.11729
0.5728842,-29.427668,36.814007,0.028092587,-0.017923772,0.8510339,33.367863,15.269042,13.831281,-13.400773,42.285793,0.03642674,1.6347483,9.09914,6.5548205,20.214848,665.6262,1286.2515,0.0,1685.4982,927.0615,-36.075207,2929.5774,942.40234,-43.522156
0.52866167,-25.038713,32.709038,0.023439726,-0.013182715,0.693428,31.148142,13.685325,12.944366,-12.599168,43.023224,0.032491516,1.488895,7.3278785,10.404782,17.614202,723.1829,1036.1456,-25.329428,1782.6342,873.29694,-31.158537,2947.2693,910.69403,-34.618
0.49292985,-21.038439,30.812227,0.055813998,-0.017784256,0.46938273,29.90043,10.926353,6.0403633,-14.892441,43.743176,0.035342857,1.5143086,7.3564925,13.113751,14.705433,931.2969,965.47003,-24.287325,2010.902,836.44855,-25.882484,3096.4824,274.00485,-25.879005
0.51563287,-16.68848,26.87322,0.0545949,-0.023964219,0.47366703,24.823282,10.749108,1.2632679,-14.347508,44.517456,0.04302552,1.4878708,8.970062,15.314064,13.171477,886.0643,1138.6172,-16.3755,1960.1422,865.48773,-27.18793,3079.1162,268.79834,-19.765121
0.598157,-14.377396,22.374418,0.06796422,-0.027498722,0.36432505,18.691547,9.14729,0.54685146,-20.814108,44.441956,0.04018397,1.4289328,9.540455,15.033101,13.3582115,829.6355,1225.7938,-12.518817,1999.2065,662.7601,-26.920263,3063.799,323.16562,-20.481554
0.7112768,-13.109828,18.092222,0.045930564,-0.025952438,0.34977254,12.550397,11.232364,8.700524,-28.73436,44.360577,0.029953158,1.3557488,9.0502615,12.592006,13.445531,756.24493,1292.3125,-8.81128,1973.5343,421.4214,-35.462254,3033.829,301.96912,-22.256811
0.7503136,-11.935084,16.789347,0.04994534,-0.020729769,0.32433465,9.328443,12.255364,14.293182,-34.766926,43.754364,0.0112197995,1.1045122,8.877521,8.565514,12.013595,787.8113,1186.7303,-14.84805,2040.692,181.82861,-38.49629,3071.4954,394.67435,-25.355932
0.771045,-9.281117,14.875233,0.05182452,-0.018416656,0.32855412,7.107531,12.511666,16.270727,-38.24037,42.9688,0.029894618,1.1276845,9.754945,7.7619934,9.564534,846.8364,1054.486,-22.434134,2070.3274,112.195595,-43.333004,3097.5925,465.5977,-27.191048
0.7894986,-10.318288,16.667152,0.05484584,-0.021104798,0.5525171,6.5907235,15.277473,13.344112,-44.187866,42.092113,0.038635287,1.3726999,10.930594,7.009752,7.7671638,868.80646,934.6005,-28.879831,2121.8958,202.27254,-41.182674,3105.2683,467.37863,-29.637245
0.8405096,-13.5124235,19.591581,0.053873464,-0.028571263,0.6805896,8.674226,20.463501,15.294033,-49.344685,41.631863,0.048195843,1.8222055,11.573749,9.984888,11.45618,843.44165,876.9191,-31.150244,2175.8975,328.91397,-41.093616,3095.5417,474.64438,-32.621536
0.8790643,-18.216576,24.694115,0.043816995,-0.03627893,0.8530175,11.792076,25.963722,17.549585,-51.14101,41.208954,0.0341544,1.4028412,11.394156,10.923566,15.058515,811.0003,909.7878,-29.859062,2205.4067,333.5924,-42.758472,3087.1074,486.15463,-33.99401
0.91957706,-20.45816,26.872496,0.047462136,-0.04177293,0.8106704,14.15273,29.022028,19.980898,-49.810955,40.71423,0.028022088,1.0817145,10.5601225,14.334538,16.713825,801.5447,946.4836,-29.182253,2243.7559,353.9227,-40.736347,3098.3767,528.78394,-31.561539
0.9225394,-20.077148,26.680206,0.051286165,-0.042405415,0.99717283,14.074639,28.351067,19.8563,-47.80406,40.29977,0.021858433,0.6602208,10.098888,18.175241,16.250212,802.08466,916.8992,-30.083612,2233.1716,320.54593,-40.280254,3110.3252,556.6579,-28.158585
0.90511256,-17.463867,22.815802,0.035743374,-0.04532438,1.0106845,13.131199,28.842476,23.766539,-46.548687,39.909344,0.01697847,1.1591154,10.162936,20.251247,12.960872,753.52167,938.968,-29.892538,2190.083,474.89792,-38.347332,3112.3127,535.77783,-22.602163
0.8645429,-14.095836,17.460037,0.023834342,-0.04386909,0.8584648,11.296651,28.384554,29.613302,-45.239063,39.65386,0.0155281415,1.0079573,9.987709,20.572695,10.987319,691.8483,1008.43634,-22.077665,2104.4204,536.5022,-38.267498,3095.555,539.92426,-18.426842
0.83336765,-11.832303,13.743835,0.015348151,-0.04799435,0.5650378,10.403888,28.808298,35.33697,-43.18282,39.401714,0.012503521,0.97185117,8.203658,17.926565,7.8915443,658.93866,1071.9945,-16.734484,2060.742,531.0986,-33.61648,3070.423,535.8513,-12.634021
0.82045007,-10.6577835,12.060889,0.030446246,-0.052568864,0.38249454,10.046129,27.216085,40.381325,-43.22307,39.273594,0.0052452977,0.53591424,5.808724,16.984142,8.268554,583.6031,1096.4512,-8.391835,2012.2662,451.84836,-30.160769,3050.4495,569.90314,-10.984966
0.7955645,-7.844997,9.551843,0.025151001,-0.054956604,0.39066496,9.05029,22.67855,41.007366,-40.97586,38.85562,0.0041470216,0.47309652,4.3927674,13.099303,9.712342,508.57922,952.9427,-10.116471,1916.0806,423.4733,-27.285034,2957.2107,687.6465,-13.129453
0.78269625,-4.3832517,6.757898,0.018440152,-0.04772308,0.35942352,7.6135383,14.852974,39.184284,-38.01611,38.498753,0.0059470288,1.0338941,4.2595816,10.6742525,11.676056,409.15268,876.7233,0.0,1757.4635,372.29663,-27.830338,2824.2705,745.66974,-16.493599
0.7962284,-3.8337338,8.050662,0.009306716,-0.038696185,0.43196297,8.396078,8.670943,33.550995,-32.88948,38.150196,0.0074823485,1.5690464,4.4273467,9.336181,13.889291,376.45547,875.22705,0.0,1665.433,296.24722,-27.51916,2640.4944,898.7531,-20.039484
0.852832,-5.591438,10.680509,0.01468536,-0.03243192,0.42167363,11.7751045,4.550612,26.805664,-29.67134,37.723446,0.009673328,1.8727182,3.4038725,9.307994,13.728912,377.61755,949.9622,0.0,1602.9332,380.50647,-25.54135,2505.574,793.81104,-20.201881
0.91822726,-8.945661,15.024293,0.029511278,-0.032901023,0.4056089,17.368141,2.4412186,23.744215,-27.2518,36.759716,0.010571658,1.5380894,2.3847234,3.2285273,10.995309,380.6482,986.7591,-8.735778,1571.8475,476.10568,-20.45427,2449.0215,711.14557,-18.691692
0.98438495,-9.733146,14.653008,0.037593793,-0.034394342,0.40775084,21.302107,-2.1334665,21.792093,-29.138298,35.680912,0.0114026135,1.3355099,2.385609,-4.814693,8.07001,402.4181,934.68994,-8.030186,1524.3911,640.6431,-16.655329,2452.2087,548.0715,-16.100195
1.0530216,-8.534299,12.799316,0.045258086,-0.032384146,0.42678615,23.753893,-8.769353,21.995768,-31.481009,34.938854,0.044786867,1.3069648,3.6435454,-11.165278,6.27647,411.15115,873.9157,-5.2309437,1474.7633,601.3427,-11.816852,2459.8298,474.66162,-11.507413
1.1147369,-7.054123,10.347575,0.03477553,-0.028968865,0.48523244,23.758005,-14.546023,18.928753,-35.01613,34.692997,0.045887943,1.2985038,5.179546,-12.675506,6.124792,418.46713,859.0876,-1.4484572,1458.3379,645.1648,-8.141867,2448.4148,484.50204,-7.5732493
1.1336733,-7.528328,11.584159,0.028202126,-0.026781546,0.52433825,23.39686,-18.110077,14.297176,-37.711834,34.581062,0.047356825,1.1983933,6.179554,-12.418363,6.5802083,387.7399,905.5071,1.1368144,1417.0319,677.37305,-4.789135,2422.335,448.80893,-5.249984
1.1066331,-8.604407,14.3367195,0.016937375,-0.028823221,0.5758553,23.51232,-19.56511,11.882014,-36.61388,34.526775,0.012396376,1.0068165,6.61986,-11.03362,7.86634,374.2383,951.7546,0.0,1412.2906,707.1534,-3.8056638,2418.3909,501.11728,-5.4146476
1.056552,-10.620528,18.141977,0.0343388,-0.035128776,0.55281883,24.782797,-19.388016,12.192464,-34.81761,34.369507,0.010697787,1.0694033,6.4550896,-8.958386,10.83358,364.93973,968.4951,1.0855162,1396.3268,693.2646,-6.7261925,2420.26,502.9263,-9.537554
0.95652294,-10.705056,18.155085,0.044392306,-0.03678816,0.4948934,25.908623,-18.933687,14.033282,-31.33206,34.18268,0.009282293,1.373208,5.760406,-8.77081,11.062312,378.43008,937.4592,-3.006499,1391.8027,638.1135,-9.669028,2458.9778,484.82153,-14.06881
0.81531364,-11.133239,16.945986,0.063434266,-0.034627344,0.45027065,27.21773,-14.811389,17.476088,-26.184729,34.157238,0.010580332,1.3112698,4.4717364,-9.886463,13.454483,379.50406,947.77814,-8.836041,1391.79,620.9599,-14.036853,2487.7427,446.46152,-22.290525
0.6531223,-11.03817,16.798498,0.038421296,-0.030535044,0.40251455,29.659737,-11.435851,17.729475,-16.111002,34.298832,0.0132983625,1.4539243,2.8397806,-10.931519,13.38668,392.4058,992.4836,-11.839554,1408.933,675.59674,-15.78149,2552.9294,547.4856,-25.226233
0.5250899,-14.210547,20.492424,0.031229505,-0.028235277,0.3255592,33.51109,-3.4810638,17.323935,-8.220853,34.41122,0.020576285,1.0357808,1.8245486,-9.430809,15.051453,425.77426,1178.8042,-10.785774,1471.393,906.0088,-18.583822,2306.5012,2149.14,-25.837227
0.42513147,-16.283068,24.102594,0.009265271,-0.032660745,0.27469358,34.94841,0.3744739,15.621529,-5.445415,33.590393,0.028185746,1.1033916,0.43038487,-4.994372,15.253455,444.29968,1225.2675,-8.073611,1516.7411,982.1723,-21.495462,2362.6501,2232.32,-23.327066
0.36939242,-19.70838,28.306433,0.016573818,-0.033126026,0.25990704,36.835888,6.0432987,15.33067,-7.913072,32.463062,0.033396535,0.6921622,0.3247879,-3.7547684,12.999249,473.71484,1410.5117,-3.490307,1583.9808,1136.1337,-20.535742,2440.0215,2275.7588,-18.559097
0.32620844,-20.00963,28.917671,0.014716179,-0.029776827,0.2629143,34.628666,7.5868335,16.609392,-7.8741493,31.380808,0.050514232,0.9794671,0.5533769,-3.1954937,10.781484,442.10336,1351.9984,0.43758592,1487.7843,1073.9983,-19.108145,2668.2292,723.2907,-12.41344
0.39043936,-17.914814,24.529,0.02519145,-0.029584907,0.28965577,32.015873,7.4306946,23.68425,-14.738113,31.05842,0.06763193,1.2667719,2.1161935,-5.277897,8.675824,421.4302,1259.1339,4.1640334,1486.3286,910.4471,-17.247223,2581.9324,634.96454,-6.5813317
0.5064365,-13.208867,17.285845,0.04210123,-0.030038774,0.3011947,25.899607,1.8877872,29.072092,-21.022743,30.957071,0.08474962,1.5540768,3.7642431,-5.2316794,8.5621805,369.64438,1004.90674,5.2280297,1437.122,552.925,-17.389833,2450.2444,463.1599,-3.334151
0.64618987,-7.562666,9.432368,0.042484313,-0.03236382,0.3177611,21.97908,-4.2026973,34.953262,-24.14018,30.855278,0.074018426,1.4513973,5.3713307,-6.13979,10.593693,367.55334,826.445,6.1455293,1508.2354,217.83118,-15.889426,2453.47,422.5507,-4.448163
0.7348687,-6.013248,8.851952,0.05906688,-0.029320046,0.28090945,21.260723,-9.188992,31.624544,-24.174276,30.79741,0.050484806,1.3450565,5.9702973,-6.9210715,11.268524,356.5226,864.9756,6.0928326,1498.3849,192.08952,-14.244527,2469.8474,518.52606,-5.1756916
0.77361614,-6.5923495,9.947315,0.048761994,-0.02922115,0.27103075,21.611597,-8.894883,27.091774,-25.061462,30.80468,0.026770188,0.8705783,4.5457425,-7.01758,13.849391,354.0529,905.5607,4.58019,1502.7308,285.81406,-14.183141,2438.493,585.62164,-9.269202
0.8211271,-9.119022,13.855937,0.06103796,-0.031906243,0.25571194,22.682215,-6.5708823,19.12934,-29.896286,30.836687,0.01116778,0.7086339,0.18799639,-6.0092034,15.540141,344.00766,987.46466,1.6765844,1486.6698,500.92697,-15.464447,2398.537,580.38196,-13.863556
0.83021307,-9.954234,15.403392,0.039911333,-0.035854917,0.26532277,22.186472,-3.4034693,12.534912,-28.577011,31.779078,0.008367803,0.55035067,-1.3347116,-4.349143,17.387245,354.66324,986.7332,-1.2030843,1461.71,594.63776,-17.702696,2405.7927,500.69693,-18.59033
0.7975556,-11.887146,17.677338,0.053678155,-0.038380127,0.36194494,24.771852,-0.04908538,9.157048,-21.394037,32.653652,0.00574882,0.7602051,-1.1943122,-1.9435319,18.783781,381.97067,1045.4166,-3.3264592,1475.3878,697.5252,-20.654152,2501.987,465.55286,-22.110239
0.70694464,-12.993648,19.617485,0.046172645,-0.03762227,0.44335368,28.079851,1.1321282,7.147938,-11.507901,32.97726,0.04003183,1.4918922,0.46510994,0.35603428,19.118416,428.34363,1117.4901,-5.162644,1535.3242,721.576,-22.429373,2613.2998,513.9089,-23.383652
0.58793986,-15.488056,22.839087,0.045556366,-0.037853938,0.43777457,28.600779,7.644848,4.234346,-2.4114873,32.36029,0.054672778,1.8122072,-0.2424374,0.9187587,18.787413,444.1306,1172.945,-6.3605275,1549.7008,842.25665,-24.69967,2619.1797,586.62726,-24.51496
0.47161165,-14.906545,23.140917,0.021709071,-0.037802942,0.3376113,23.973555,14.025002,0.5748434,4.1860237,32.189754,0.060971465,2.2571065,-0.5746605,4.3453507,19.000048,435.23007,1115.7366,-7.1973643,1504.6615,812.52545,-24.219736,2555.799,579.4746,-25.564432
0.38151622,-14.75986,22.96913,0.0113547,-0.040589347,0.21442902,18.9748,21.139265,-1.8477689,7.216437,32.73779,0.055218667,1.283257,-0.0022200544,3.261617,20.547897,411.86612,1006.844,-7.2223835,1465.6237,738.81195,-25.548391,2507.9065,667.22626,-28.034708
0.32165286,-15.043178,23.636454,0.0011063358,-0.03800573,0.1409723,18.218851,22.053335,-1.3981489,9.430721,33.219948,0.05799217,1.0643103,0.6539917,5.289067,21.997913,408.9692,993.76556,-71.95092,1481.6715,690.7976,-83.34183,2531.2483,737.1221,-86.61619
0.29392967,-16.221138,25.199646,-0.0013429747,-0.038282085,0.086836584,19.070185,23.181177,0.9637477,8.906596,0.0,0.0,0.0,0.0,0.0,0.0,409.34265,1003.3714,-136.59581,1505.3649,716.32416,-142.65533,2510.601,831.56854,-144.50456
0.2637879,-15.87802,23.141922,-0.016308041,-0.041032568,0.102364324,16.663092,24.364355,3.1983368,8.704888,0.0,0.0,0.0,0.0,0.0,0.0,406.90964,967.43146,-201.0,1504.9178,653.751,-201.0,2508.7732,740.2771,-201.0
0.23887949,-13.9982,19.179495,-0.030889204,-0.036850903,0.08556184,11.725398,25.633545,4.161726,10.503264,0.0,0.0,0.0,0.0,0.0,0.0,393.73062,953.13916,-201.0,1464.736,570.50165,-201.0,2465.205,538.62836,-201.0
